Gene ID	BioCyc ID	Gene Symbol	
7701	-	ZNF142	
7850	-	IL1R2	
53632	-	PRKAG3	
150572	-	SMYD1	
3554	-	IL1R1	
7475	-	WNT6	
8808	-	IL1RL2	
9173	-	IL1RL1	
8809	-	IL18R1	
8807	-	IL18RAP	
6549	-	SLC9A2	
2274	-	FHL2	
79083	-	MLPH	
27013	-	CNPPD1	
80146	-	UXS1	
10058	-	ABCB6	
8576	-	STK16	
60482	-	SLC5A7	
3069	-	HDLBP	
5510	-	PPP1R7	
23178	-	PASK	
10494	-	STK25	
7173	-	TPO	
5624	-	PROC	
3398	-	ID2	
9014	-	TAF1B	
3241	-	HPCAL1	
57448	-	BIRC6	
79954	-	NOL10	
55041	-	PLEKHB2	
26003	-	GORASP2	
6801	-	STRN	
10153	-	CEBPZ	
23683	-	PRKD3	
80067	-	DCAF17	
25797	-	QPCT	
22930	-	RAB3GAP1	
8604	-	SLC25A12	
151393	-	RMDN2	
1746	-	DLX2	
3938	MetaCyc:HS03945-MONOMER	LCT	
1615	-	DARS	
6432	-	SRSF7	
6382	-	SDC1	
5334	-	PLCL1	
6509	-	SLC1A4	
6654	-	SOS1	
8942	MetaCyc:HS03952-MONOMER	KYNU	
7456	-	WIPF1	
4999	-	ORC2	
9167	-	COX7A2L	
56902	-	PNO1	
5000	-	ORC4	
5341	-	PLEK	
390	-	RND3	
1386	-	ATF2	
63892	-	THADA	
22848	-	AAK1	
66008	-	TRAK2	
54980	-	C2orf42	
7072	-	TIA1	
51449	-	PCYOX1	
84634	-	KISS1R	
2034	-	EPAS1	
1820	-	ARID3A	
7341	MetaCyc:ENSG00000116030-MONOMER	SUMO1	
50489	-	CD207	
116444	-	GRIN3B	
25806	-	VAX2	
525	MetaCyc:HS03975-MONOMER	ATP6V1B1	
4780	-	NFE2L2	
2956	-	MSH6	
65977	-	PLEKHA3	
6697	MetaCyc:HS03979-MONOMER	SPR	
2043	-	EPHA4	
117583	-	PARD3B	
10056	-	FARSB	
7840	-	ALMS1	
607	-	BCL9	
5396	-	PRRX1	
1718	-	DHCR24	
23341	-	DNAJC16	
4139	-	MARK1	
7143	-	TNR	
79906	-	MORN1	
2882	-	GPX7	
27101	-	CACYBP	
6342	MetaCyc:HS03991-MONOMER	SCP2	
25823	-	TPSG1	
60676	-	PAPPA2	
55103	-	RALGPS2	
9068	-	ANGPTL1	
9731	-	CEP104	
9917	-	FAM20B	
127428	-	TCEANC2	
9528	-	TMEM59	
115353	-	LRRC42	
49856	-	WRAP73	
7827	-	NPHS2	
51253	-	MRPL37	
23463	-	ICMT	
6146	-	RPL22	
26038	-	CHD5	
5768	-	QSOX1	
6814	-	STXBP3	
148479	-	PHF13	
54206	-	ERRFI1	
11315	-	PARK7	
57535	-	KIAA1324	
4985	-	OPRD1	
271	MetaCyc:HS04008-MONOMER	AMPD2	
6429	-	SRSF4	
51102	-	MECR	
3749	-	KCNC4	
80267	-	EDEM3	
79084	-	WDR77	
515	-	ATP5F1	
5906	-	RAP1A	
3065	-	HDAC1	
829	-	CAPZA1	
64766	-	S100PBP	
127544	-	RNF19B	
10067	-	SCAMP3	
55223	-	TRIM62	
55870	-	ASH1L	
58512	-	DLGAP3	
6421	-	SFPQ	
58480	-	RHOU	
54856	-	GON4L	
9181	-	ARHGEF2	
28956	-	LAMTOR2	
4209	-	MEF2D	
85440	-	DOCK7	
6723	MetaCyc:HS04027-MONOMER	SRM	
26232	-	FBXO2	
26270	-	FBXO6	
81563	-	C1orf21	
54823	-	SWT1	
9829	-	DNAJC6	
3953	-	LEPR	
10625	-	IVNS1ABP	
90231	-	KIAA2013	
9927	-	MFN2	
10216	-	PRG4	
60672	-	MIIP	
9887	-	SMG7	
4688	-	NCF2	
5132	-	PDC	
23169	-	SLC35D1	
5321	-	PLA2G4A	
1647	-	GADD45A	
729528; 65121; 400736	-	-	
390999	-	PRAMEF12	
79971	-	WLS	
7799	-	PRDM2	
5997	-	RGS2	
6121	MetaCyc:ENSG00000116745-MONOMER	RPE65	
6738	-	TROVE2	
270	-	AMPD1	
51377	-	UCHL5	
10286	-	BCAS2	
9295	-	SRSF11	
1491	MetaCyc:HS04050-MONOMER	CTH	
79814	MetaCyc:HS04051-MONOMER	AGMAT	
56944	-	OLFML3	
51086	-	TNNI3K	
10878	-	CFHR3	
23207	-	PLEKHM2	
1429	-	CRYZ	
10745	-	PHTF1	
7709	-	ZBTB17	
965	-	CD58	
339488	-	TFAP2E	
914	-	CD2	
8458	-	TTF2	
2494	-	NR5A2	
23046	-	KIF21B	
252839	-	TMEM9	
54936	-	ADPRHL2	
55700	-	MAP7D1	
10352	-	WARS2	
51179	-	HAO2	
127700	-	OSCP1	
64960	-	MRPS15	
149371	-	EXOC8	
8443	-	GNPAT	
7257	-	TSNAX	
54955	-	C1orf109	
64121	-	RRAGC	
6905	-	TBCE	
4811	-	NID1	
3964	-	LGALS8	
84618	MetaCyc:HS04074-MONOMER	NT5C1A	
51440	-	HPCAL4	
4548	MetaCyc:HS04076-MONOMER	MTR	
656	-	BMP8B	
4610	-	MYCL	
57568	-	SIPA1L2	
57829	-	ZP4	
6018	-	RLF	
8564	MetaCyc:HS04082-MONOMER	KMO	
127396	-	ZNF684	
9132	-	KCNQ4	
9783	-	RIMS3	
10000	-	AKT3	
2117	-	ETV3	
34	MetaCyc:HS04089-MONOMER	ACADM	
81849	-	ST6GALNAC5	
6504	-	SLAMF1	
962	-	CD48	
101927458; 23266	-	-	
11240	MetaCyc:HS04094-MONOMER	PADI2	
6390	MetaCyc:ENSG00000117118-MONOMER	SDHB	
4237	-	MFAP2	
80135	-	RPF1	
10765	-	KDM5B	
6675	-	UAP1	
81569	-	ACTL8	
1486	-	CTBS	
5999	-	RGS4	
59349	-	KLHL12	
84966	-	IGSF21	
117178	-	SSX2IP	
54680	-	ZNHIT6	
26279	-	PLA2G2D	
5929	-	RBBP5	
2635	-	GBP3	
2633	-	GBP1	
100861548	-	PINK1-AS	
57576	-	KIF17	
51463; 653519	-	-	
5129	-	CDK18	
8934	-	RAB29	
11126	-	CD160	
1889	-	ECE1	
3155	MetaCyc:HS04116-MONOMER	HMGCL	
2582	MetaCyc:HS04117-MONOMER	GALE	
3399	-	ID3	
1380	-	CR2	
4179	-	CD46	
9129	-	PRPF3	
51107	-	APH1A	
64175	-	P3H1	
6513	-	SLC2A1	
10969	-	EBNA1BP2	
991	-	CDC20	
4352	-	MPL	
9048	-	ARTN	
9670	-	IPO13	
533	MetaCyc:ENSG00000117410-MONOMER	ATP6V0B	
8704	-	B4GALT2	
79033	-	ERI3	
8643	-	PTCH2	
10327	-	AKR1A1	
5052	-	PRDX1	
8503	MetaCyc:ENSG00000117461-MONOMER	PIK3R3	
10103	-	TSPAN1	
8548	-	BLZF1	
57821	-	CCDC181	
10560	-	SLC19A2	
2166	MetaCyc:HS04139-MONOMER	FAAH	
387338	-	NSUN4	
50999	-	TMED5	
80133	-	MROH9	
1810	-	DR1	
1266	-	CNN3	
23215	-	PRRC2C	
2152	-	F3	
5825	-	ABCD3	
8674	-	VAMP4	
51611	-	DPH5	
356	-	FASLG	
58155	-	PTBP2	
7292	-	TNFSF4	
9588	-	PRDX6	
55157	-	DARS2	
3290	MetaCyc:HS04154-MONOMER	HSD11B1	
3664	-	IRF6	
27042	-	DIEXF	
163404	-	LPPR5	
9890	-	LPPR4	
462	-	SERPINC1	
11123	-	RCAN3	
25949	-	SYF2	
101928189; 57035	-	-	
23443	-	SLC35A3	
55758	-	RCOR3	
3925	-	STMN1	
56181	-	MTFR1L	
57134	-	MAN1C1	
4751	-	NEK2	
6195	-	RPS6KA1	
79947	-	DHDDS	
29937	-	NENF	
25936	-	NSL1	
5629	-	PROX1	
8289	-	ARID1A	
1063	-	CENPF	
6118	-	RPA2	
5511	-	PPP1R8	
23673	-	STX12	
54996	-	MARC2	
200010	-	SLC5A9	
114883	-	OSBPL9	
51060	-	TXNDC12	
57488	-	ESYT2	
10849	-	CD3EAP	
23184	-	MESDC2	
5955	-	RCN2	
1143	-	CHRNB4	
727897	-	MUC5B	
1509	MetaCyc:HS04183-MONOMER	CTSD	
78989	-	COLEC11	
10274	-	STAG1	
51146	-	A4GNT	
6794	-	STK11	
4297	-	KMT2A	
11181	-	TREH	
56912	-	IFT46	
4317	-	MMP8	
335	-	APOA1	
84215	-	ZNF541	
6543	-	SLC8A2	
11133	-	KPTN	
6230	-	RPS25	
9928	-	KIF14	
7139	-	TNNT2	
83479	-	DDX59	
23271	-	CAMSAP2	
22926	-	ATF6	
1421	-	CRYGD	
55686	-	MREG	
7141	-	TNP1	
8828	-	NRP2	
1385	-	CREB1	
8609	-	KLF7	
7276	-	TTR	
9331	MetaCyc:ENSG00000118276-MONOMER	B4GALT6	
79630	-	C1orf54	
23632	-	CA14	
55259	-	CASC1	
4033	-	LRMP	
23120	-	ATP10B	
9789	-	SPCS2	
57558	-	USP35	
6785	MetaCyc:ENSG00000118402-MONOMER	ELOVL4	
27145	-	FILIP1	
9994	-	CASP8AP2	
9324	-	HMGN3	
90025	-	UBE3D	
1268	-	CNR1	
81833	-	SPACA1	
81573	-	ANKRD13C	
84251	-	SGIP1	
23469	-	PHF3	
153918	-	ZC2HC1B	
79747	-	ADGB	
5325	-	PLAGL1	
84085	-	FBXO30	
7128	-	TNFAIP3	
9465	-	AKAP7	
10981	-	RAB32	
4602	-	MYB	
64577	-	ALDH8A1	
6446	-	SGK1	
81847	-	RNF146	
383	MetaCyc:HS04231-MONOMER	ARG1	
1490	-	CTGF	
6943	-	TCF21	
83449	-	PMFBP1	
26234	-	FBXL5	
80306	-	MED28	
9194	-	SLC16A7	
10329	-	TMEM5	
80264	-	ZNF430	
8673	-	VAMP8	
64858	-	DCLRE1B	
103910	-	MYL12B	
2309	-	FOXO3	
84071	-	ARMC2	
2691	-	GHRH	
6185	-	RPN2	
60436	-	TGIF2	
845	-	CASQ2	
118427	-	OLFM3	
5311	-	PKD2	
9429	-	ABCG2	
6696	-	SPP1	
8987	-	STBD1	
10983	-	CCNI	
5918	-	RARRES1	
64747	-	MFSD1	
25782	-	RAB3GAP2	
100287013; 196483; 653333; 85002	-	-	
5493	-	PPL	
29855	-	UBN1	
11278	-	KLF12	
7347	-	UCHL3	
27253	-	PCDH17	
64342	-	HS1BP3	
60526	-	C2orf43	
57539	-	WDR35	
894	-	CCND2	
8074	-	FGF23	
22936	-	ELL2	
56171	-	DNAH7	
57404	-	CYP20A1	
4709	-	NDUFB3	
9330	-	GTF3C3	
23314	-	SATB2	
7320	-	UBE2B	
140803	-	TRPM6	
9615	MetaCyc:HS04276-MONOMER	GDA	
687	-	KLF9	
9414	-	TJP2	
84417	-	C2orf40	
9270	-	ITGB1BP1	
51692	-	CPSF3	
80235	-	PIGZ	
205564	-	SENP5	
80212	-	CCDC92	
84886	-	C1orf198	
440730	-	TRIM67	
55127	-	HEATR1	
9991	-	PTBP3	
5887	-	RAD23B	
23307	-	FKBP15	
8727	-	CTNNAL1	
54942	-	FAM206A	
89891	-	WDR34	
6418	-	SET	
5524	-	PPP2R4	
2733	-	GLE1	
51552	-	RAB14	
11064	-	CNTRL	
22954	-	TRIM32	
26190	-	FBXW2	
26147	-	PHF19	
10783	-	NEK6	
54836	-	BSPRY	
5537	-	PPP6C	
4702	-	NDUFA8	
81932	-	HDHD3	
92400	-	RBM18	
57864	-	SLC46A2	
84263	-	HSDL2	
79109	-	MAPKAP1	
8013	-	NR4A3	
27130	-	INVS	
79695	-	GALNT12	
57706	-	DENND1A	
85365	-	ALG2	
1441	-	CSF3R	
2531	MetaCyc:HS04306-MONOMER	KDSR	
9525	-	VPS4B	
9480	-	ONECUT2	
148223	-	C19orf25	
84878	-	ZBTB45	
56252	-	YLPM1	
26094	-	DCAF4	
283571	-	PROX2	
338917	-	VSX2	
51077	-	FCF1	
5228	-	PGF	
83982	-	IFI27L2	
80127	-	CCDC176	
91754	-	NEK9	
97	-	ACYP1	
112752	-	IFT43	
10577	-	NPC2	
83544	-	DNAL1	
64207	-	IRF2BPL	
10965	MetaCyc:HS04318-MONOMER	ACOT2	
4053	-	LTBP2	
9870	-	AREL1	
27030	-	MLH3	
23093	-	TTLL5	
55640	-	FLVCR2	
5826	-	ABCD4	
1743	MetaCyc:HS04324-MONOMER	DLST	
57718	-	PPP4R4	
7043	-	TGFB3	
79696	-	ZC2HC1C	
81892	-	SLIRP	
58517	-	RBM25	
4329	-	ALDH6A1	
8111	-	GPR68	
2103	-	ESRRB	
8892	-	EIF2B2	
55051	-	NRDE2	
51004	-	COQ6	
57862	-	ZNF410	
23433	-	RHOQ	
10936	-	GPR75	
9913	-	SUPT7L	
114818	-	KLHL29	
1788	-	DNMT3A	
54867	-	TMEM214	
54454	-	ATAD2B	
2281	-	FKBP1B	
64225	-	ATL2	
51646	-	YPEL5	
25940	-	FAM98A	
84272	-	YIPF4	
54812	-	AFTPH	
29094	-	LGALSL	
25927	-	CNRIP1	
53335	-	BCL11A	
9419	-	CRIPT	
4072	-	EPCAM	
26503	-	SLC17A5	
79627	-	OGFRL1	
55719	-	FAM178A	
3416	-	IDE	
6975	-	TECTB	
83401	MetaCyc:ENSG00000119915-MONOMER	ELOVL3	
3437	-	IFIT3	
159296	-	NKX2-3	
3433	-	IFIT2	
57678	MetaCyc:57678-MONOMER	GPAM	
51076	-	CUTC	
5507	-	PPP1R3C	
84795	-	PYROXD2	
26507	-	CNNM1	
4601	-	MXI1	
10285	-	SMNDC1	
80007	-	C10orf88	
3070	-	HELLS	
2834	-	PRLHR	
26123	-	TCTN3	
404636	-	FAM45A	
60370	-	AVPI1	
55717	-	WDR11	
79591	-	C10orf76	
30819	-	KCNIP2	
159686	-	CFAP58	
2805	MetaCyc:HS04361-MONOMER	GOT1	
1369	-	CPN1	
6425	-	SFRP5	
10672	-	GNA13	
3218	-	HOXB8	
284058	-	KANSL1	
3215	-	HOXB5	
1394	-	CRHR1	
3213	-	HOXB3	
3211	-	HOXB1	
1843	-	DUSP1	
79646	-	PANK3	
4488	-	MSX2	
7010	-	TEK	
10171	-	RCL1	
79886	-	CAAP1	
54586	-	EQTN	
79817	-	MOB3B	
11172	-	INSL6	
3641	-	INSL4	
2315	-	MLANA	
29126	-	CD274	
3443	-	IFNA6	
3445	-	IFNA8	
2891	-	GRIA2	
348995	-	NUP43	
25902	-	MTHFD1L	
84918	-	LRP11	
80129	-	CCDC170	
5110	-	PCMT1	
57480	-	PLEKHG1	
80177	-	MYCT1	
80231	-	CXorf21	
4115	-	MAGEB4	
84418	-	CYSTM1	
54853	-	WDR55	
64411	-	ARAP3	
56128	-	PCDHB8	
56126	-	PCDHB10	
56122	-	PCDHB14	
56124	-	PCDHB12	
83884	-	SLC25A2	
63923	-	TNN	
63931	-	MRPS14	
91687	-	CENPL	
8995	-	TNFSF18	
89866	-	SEC16B	
92344	-	GORAB	
2853	-	GPR31	
39	MetaCyc:ENSG00000120437-MONOMER	ACAT2	
6950	-	TCP1	
83887	-	TTLL2	
399979	-	SNX19	
3762	-	KCNJ5	
79684	-	MSANTD2	
63970	-	TP53AIP1	
56159	-	TEX11	
407	-	ARR3	
51248	-	PDZD11	
84068	-	SLC10A7	
84955	-	NUDCD1	
56943	-	ENY2	
84930	-	MASTL	
56243	-	KIAA1217	
84569	-	LYZL1	
84898	-	PLXDC2	
80314	-	EPC1	
102725264; 440073	-	-	
84318	-	CCDC77	
6883	-	TAF12	
55068	-	ENOX1	
8600	-	TNFSF11	
9617	-	MTRF1	
54937	-	SOHLH2	
29103	-	DNAJC15	
80209	-	PROSER1	
51569	-	UFM1	
11193	-	WBP4	
1997	-	ELF1	
4093	-	SMAD9	
10808	-	HSPH1	
84078	-	KBTBD7	
29880	-	ALG5	
11340	-	EXOSC8	
2107	-	ETF1	
7045	-	TGFBI	
100128966; 51307	-	-	
64374	-	SIL1	
51247	-	PAIP2	
9499	-	MYOT	
51780	-	KDM3B	
1958	-	EGR1	
27230; 101928061	-	-	
5357	-	PLS1	
22835	-	ZFP30	
7181	-	NR2C1	
27340	-	UTP20	
7112	-	TMPO	
400	-	ARL1	
83468	-	GLT8D2	
80298	-	MTERF2	
8835	-	SOCS2	
4801	-	NFYB	
51019	-	CCDC53	
317	-	APAF1	
1846	-	DUSP4	
1191	-	CLU	
8795	-	TNFRSF10B	
10174	-	SORBS3	
2185	-	PTK2B	
1135	-	CHRNA2	
148	-	ADRA1A	
5533	-	PPP3CC	
64236	-	PDLIM2	
2053	-	EPHX2	
81790	-	RNF170	
4879	-	NPPB	
29914	-	UBIAD1	
23435	-	TARDBP	
943	-	TNFRSF8	
65122	-	PRAMEF2	
51123	-	ZNF706	
10434	-	LYPLA1	
83690	-	CRISPLD1	
10987	-	COPS5	
157506	MetaCyc:ENSG00000121039-MONOMER	RDH10	
8288	-	EPX	
8165	-	AKAP1	
8161	-	COIL	
7706	-	TRIM25	
59342	-	SCPEP1	
8405	-	SPOP	
6909	-	TBX2	
10237	-	SLC35B1	
9496	-	TBX4	
56155	-	TEX14	
81558	-	FAM117A	
23397	-	NCAPH	
9227	MetaCyc:HS04474-MONOMER	LRAT	
23240	-	KIAA0922	
84057	-	MND1	
117854	-	TRIM6	
85320	-	ABCC11	
64282	-	PAPD5	
113	-	ADCY7	
84902	-	CEP89	
57616	-	TSHZ3	
55268	-	ECHDC2	
50836	-	TAS2R8	
79887	-	PLBD1	
50839	-	TAS2R10	
